学部,学院,学历,毕业年度,去向类别,单位名称,人数
人文学部,艺术学院,本科,2021,出国(境)留学或工作,布莱顿大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,建筑联盟学院,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,拉夫堡大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,普瑞特艺术学院,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,格拉斯哥艺术学院,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,爱丁堡大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,美都里慕日本语学校,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,那不勒斯美院,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,金斯顿大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,香港大学,1
人文学部,艺术学院,本科,2021,升学,四川大学,3
人文学部,艺术学院,本科,2021,升学,四川美术学院,3
人文学部,艺术学院,本科,2021,升学,武汉大学,1
人文学部,艺术学院,本科,2021,升学,武汉理工大学,1
人文学部,艺术学院,本科,2021,升学,江南大学,1
人文学部,艺术学院,本科,2021,升学,深圳大学,1
人文学部,艺术学院,本科,2021,升学,湖南大学,2
人文学部,艺术学院,本科,2021,升学,苏州大学,2
人文学部,艺术学院,本科,2021,升学,西安交通大学,1
人文学部,艺术学院,本科,2021,升学,重庆大学,21
人文学部,艺术学院,本科,2021,升学,陕西师范大学,1
人文学部,艺术学院,本科,2021,就业,上海德邦物流有限公司,2
人文学部,艺术学院,本科,2021,就业,中建八局第三建设有限公司,2
人文学部,艺术学院,本科,2021,就业,其他,65
人文学部,艺术学院,本科,2021,就业,广州恒大民族歌舞团有限公司,4
人文学部,艺术学院,本科,2021,就业,成都邻你生活股份有限公司,2
人文学部,艺术学院,本科,2021,就业,深圳奥雅设计股份有限公司,2
人文学部,艺术学院,本科,2021,就业,重庆卓创开文园林设计工程有限公司,2
人文学部,艺术学院,本科,2021,就业,重庆巴南巴蜀小学校,2
人文学部,艺术学院,本科,2021,就业,重庆市北碚区文化馆,2
人文学部,艺术学院,本科,2021,就业,重庆玖夏文化传媒有限责任公司,2
人文学部,艺术学院,本科,2021,选调生,中共雅安市委组织部,1
人文学部,艺术学院,本科,2021,选调生,中共黑龙江省委组织部,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,东京国际文化学院,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,东京言语教育学校,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,伦敦大学学院,2
人文学部,艺术学院,本科,2022,出国(境)留学或工作,伦敦大学金史密斯学院,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,伦敦艺术大学,2
人文学部,艺术学院,本科,2022,出国(境)留学或工作,佛罗伦萨但丁语言学校,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,布里斯托大学,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,拉夫堡大学,2
人文学部,艺术学院,本科,2022,出国(境)留学或工作,爱丁堡大学,2
人文学部,艺术学院,本科,2022,出国(境)留学或工作,考文垂大学,2
人文学部,艺术学院,本科,2022,出国(境)留学或工作,谢菲尔德大学,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,那不勒斯音乐学院,1
人文学部,艺术学院,本科,2022,出国(境)留学或工作,香港城市大学,1
人文学部,艺术学院,本科,2022,升学,上海戏剧学院,1
人文学部,艺术学院,本科,2022,升学,中国科学院大学,1
人文学部,艺术学院,本科,2022,升学,中国艺术研究院,1
人文学部,艺术学院,本科,2022,升学,中国音乐学院,1
人文学部,艺术学院,本科,2022,升学,中山大学,1
人文学部,艺术学院,本科,2022,升学,北京理工大学,2
人文学部,艺术学院,本科,2022,升学,南京师范大学,1
人文学部,艺术学院,本科,2022,升学,南京艺术学院,1
人文学部,艺术学院,本科,2022,升学,同济大学,1
人文学部,艺术学院,本科,2022,升学,四川美术学院,1
人文学部,艺术学院,本科,2022,升学,太原理工大学,1
人文学部,艺术学院,本科,2022,升学,宁夏大学,1
人文学部,艺术学院,本科,2022,升学,山东艺术学院,1
人文学部,艺术学院,本科,2022,升学,广州美术学院,1
人文学部,艺术学院,本科,2022,升学,暨南大学,1
人文学部,艺术学院,本科,2022,升学,武汉理工大学,1
人文学部,艺术学院,本科,2022,升学,江南大学,3
人文学部,艺术学院,本科,2022,升学,深圳大学,1
人文学部,艺术学院,本科,2022,升学,湖南师范大学,1
人文学部,艺术学院,本科,2022,升学,湘潭大学,1
人文学部,艺术学院,本科,2022,升学,福州大学,1
人文学部,艺术学院,本科,2022,升学,苏州大学,1
人文学部,艺术学院,本科,2022,升学,西南大学,1
人文学部,艺术学院,本科,2022,升学,重庆大学,22
人文学部,艺术学院,本科,2022,升学,重庆师范大学,1
人文学部,艺术学院,本科,2022,就业,中建三局集团有限公司,2
人文学部,艺术学院,本科,2022,就业,其他,69
人文学部,艺术学院,本科,2022,就业,重庆市北碚区文化馆,2
人文学部,艺术学院,本科,2022,就业,重庆漫想族文化传播有限公司,2
人文学部,艺术学院,本科,2022,就业,重庆长安汽车股份有限公司,5
人文学部,艺术学院,本科,2022,志愿服务西部计划,北京立德未来助学公益基金会,2
人文学部,艺术学院,本科,2023,出国(境)留学或工作,不来梅大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,利兹大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,威尼斯大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,宝龙国际学校,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,新加坡国立大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,曼彻斯特大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,澳门城市大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,澳门理工大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,肯特州立大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,谢菲尔德大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,香港城市大学,1
人文学部,艺术学院,本科,2023,出国(境)留学或工作,香港理工大学,1
人文学部,艺术学院,本科,2023,升学,上海大学,2
人文学部,艺术学院,本科,2023,升学,中南大学,2
人文学部,艺术学院,本科,2023,升学,兰州大学,1
人文学部,艺术学院,本科,2023,升学,北京理工大学,2
人文学部,艺术学院,本科,2023,升学,北京舞蹈学院,1
人文学部,艺术学院,本科,2023,升学,四川美术学院,1
人文学部,艺术学院,本科,2023,升学,四川音乐学院,1
人文学部,艺术学院,本科,2023,升学,天津科技大学,1
人文学部,艺术学院,本科,2023,升学,广州大学,1
人文学部,艺术学院,本科,2023,升学,武汉大学,1
人文学部,艺术学院,本科,2023,升学,江南大学,2
人文学部,艺术学院,本科,2023,升学,浙江师范大学,1
人文学部,艺术学院,本科,2023,升学,湖南大学,1
人文学部,艺术学院,本科,2023,升学,湖南师范大学,1
人文学部,艺术学院,本科,2023,升学,苏州大学,1
人文学部,艺术学院,本科,2023,升学,西南交通大学,1
人文学部,艺术学院,本科,2023,升学,西安交通大学,1
人文学部,艺术学院,本科,2023,升学,重庆大学,28
人文学部,艺术学院,本科,2023,就业,其他,56
人文学部,艺术学院,本科,2023,就业,比亚迪股份有限公司,2
人文学部,艺术学院,本科,2023,就业,重庆市北碚区文化馆,2
人文学部,艺术学院,本科,2023,就业,重庆歌舞团有限责任公司,5
人文学部,艺术学院,本科,2023,就业,重庆长安汽车股份有限公司,6
人文学部,艺术学院,本科,2023,志愿服务西部计划,北京立德未来助学公益基金会,3
人文学部,艺术学院,本科,2023,志愿服务西部计划,宗场镇人民政府,1
人文学部,艺术学院,本科,2023,志愿服务西部计划,重庆市彭水县项目办,1
人文学部,艺术学院,硕士,2021,升学,东南大学,1
人文学部,艺术学院,硕士,2021,升学,南京艺术学院,1
人文学部,艺术学院,硕士,2021,就业,其他,41
人文学部,艺术学院,硕士,2021,就业,重庆大学,3
人文学部,艺术学院,硕士,2021,选调生,广西壮族自治区党委组织部干部规划办(定向选调生),1
人文学部,艺术学院,硕士,2022,出国(境)留学或工作,乌隆他尼皇家大学,1
人文学部,艺术学院,硕士,2022,出国(境)留学或工作,伦敦大学金史密斯学院,1
人文学部,艺术学院,硕士,2022,升学,北京理工大学,1
人文学部,艺术学院,硕士,2022,就业,其他,40
人文学部,艺术学院,硕士,2022,选调生,中共和田地委组织部,1
人文学部,艺术学院,硕士,2022,选调生,中国共产党宜宾市委员会组织部,1
人文学部,艺术学院,硕士,2022,选调生,太原市人民政府金融工作办公室,1
人文学部,艺术学院,硕士,2022,选调生,贵州省安顺市组织部,1
人文学部,艺术学院,硕士,2023,升学,重庆大学,2
人文学部,艺术学院,硕士,2023,就业,其他,24
人文学部,艺术学院,硕士,2023,就业,比亚迪股份有限公司,5
人文学部,艺术学院,硕士,2023,就业,重庆长安汽车股份有限公司,5
人文学部,艺术学院,硕士,2023,就业,重庆高新技术产业开发区管理委员会,2
人文学部,艺术学院,硕士,2023,选调生,中共成都市委组织部,1
信息学部,光电工程学院,博士,2021,就业,上海华为技术有限公司,1
信息学部,光电工程学院,博士,2021,就业,中国科学院福建物质结构研究所,1
信息学部,光电工程学院,博士,2021,就业,中煤科工集团重庆研究院有限公司,1
信息学部,光电工程学院,博士,2021,就业,以色列理工学院,1
信息学部,光电工程学院,博士,2021,就业,北京京东世纪贸易有限公司,1
信息学部,光电工程学院,博士,2021,就业,华中光电技术研究所,1
信息学部,光电工程学院,博士,2021,就业,南方科技大学,1
信息学部,光电工程学院,博士,2021,就业,四川航天电子设备研究所,1
信息学部,光电工程学院,博士,2021,就业,成都华为技术有限公司,1
信息学部,光电工程学院,博士,2021,就业,枣庄学院,1
信息学部,光电工程学院,博士,2021,就业,武汉联影生命科学仪器有限公司,1
信息学部,光电工程学院,博士,2021,就业,河北工业大学,1
信息学部,光电工程学院,博士,2021,就业,河南工业大学,1
信息学部,光电工程学院,博士,2021,就业,海南大学,1
信息学部,光电工程学院,博士,2021,就业,西安空间无线电技术研究所,1
信息学部,光电工程学院,博士,2021,就业,重庆交通大学,1
信息学部,光电工程学院,博士,2021,就业,重庆理工大学,3
信息学部,光电工程学院,博士,2021,就业,重庆科技学院,1
信息学部,光电工程学院,博士,2022,出国(境)留学或工作,南洋理工大学,2
信息学部,光电工程学院,博士,2022,出国(境)留学或工作,新加坡国立大学,1
信息学部,光电工程学院,博士,2022,出国(境)留学或工作,洛桑联邦理工学院,1
信息学部,光电工程学院,博士,2022,就业,中国兵器工业集团第二〇二研究所,1
信息学部,光电工程学院,博士,2022,就业,华为技术有限公司,1
信息学部,光电工程学院,博士,2022,就业,广东以色列理工学院,1
信息学部,光电工程学院,博士,2022,就业,成都信息工程大学,1
信息学部,光电工程学院,博士,2022,就业,战略支援部队信息工程大学,1
信息学部,光电工程学院,博士,2022,就业,江门市人才工作局,1
